time;V(U_a)1;V(U_o)1;
0;5.31874e-05;-0.000106232;
1e-07;5.31874e-05;-0.000106232;
2e-07;5.31874e-05;-0.000106232;
4e-07;5.31874e-05;-0.000106232;
8e-07;5.31874e-05;-0.000106232;
1.6e-06;5.31874e-05;-0.000106232;
3.2e-06;5.31874e-05;-0.000106232;
6.4e-06;5.31874e-05;-0.000106232;
1.28e-05;5.31874e-05;-0.000106232;
2.28e-05;5.31874e-05;-0.000106232;
3.28e-05;5.31874e-05;-0.000106232;
4.28e-05;5.31874e-05;-0.000106232;
5.28e-05;5.31874e-05;-0.000106232;
6.28e-05;5.31874e-05;-0.000106232;
7.28e-05;5.31874e-05;-0.000106232;
8.28e-05;5.31874e-05;-0.000106232;
9.28e-05;5.31874e-05;-0.000106232;
0.0001028;5.31874e-05;-0.000106232;
0.0001128;5.31874e-05;-0.000106232;
0.0001228;5.31874e-05;-0.000106232;
0.0001328;5.31874e-05;-0.000106232;
0.0001428;5.31874e-05;-0.000106232;
0.0001528;5.31874e-05;-0.000106232;
0.0001628;5.31874e-05;-0.000106232;
0.0001728;5.31874e-05;-0.000106232;
0.0001828;5.31874e-05;-0.000106232;
0.0001928;5.31874e-05;-0.000106232;
0.0002028;5.31874e-05;-0.000106232;
0.0002128;5.31874e-05;-0.000106232;
0.0002228;5.31874e-05;-0.000106232;
0.0002328;5.31874e-05;-0.000106232;
0.0002428;5.31874e-05;-0.000106232;
0.0002528;5.31874e-05;-0.000106232;
0.0002628;5.31874e-05;-0.000106232;
0.0002728;5.31874e-05;-0.000106232;
0.0002828;5.31874e-05;-0.000106232;
0.0002928;5.31874e-05;-0.000106232;
0.0003028;5.31874e-05;-0.000106232;
0.0003128;5.31874e-05;-0.000106232;
0.0003228;5.31874e-05;-0.000106232;
0.0003328;5.31874e-05;-0.000106232;
0.0003428;5.31874e-05;-0.000106232;
0.0003528;5.31874e-05;-0.000106232;
0.0003628;5.31874e-05;-0.000106232;
0.0003728;5.31874e-05;-0.000106232;
0.0003828;5.31874e-05;-0.000106232;
0.0003928;5.31874e-05;-0.000106232;
0.0004028;5.31874e-05;-0.000106232;
0.0004128;5.31874e-05;-0.000106232;
0.0004228;5.31874e-05;-0.000106232;
0.0004328;5.31874e-05;-0.000106232;
0.0004428;5.31874e-05;-0.000106232;
0.0004528;5.31874e-05;-0.000106232;
0.0004628;5.31874e-05;-0.000106232;
0.0004728;5.31874e-05;-0.000106232;
0.0004828;5.31874e-05;-0.000106232;
0.0004928;5.31874e-05;-0.000106232;
0.0005028;5.31874e-05;-0.000106232;
0.0005128;5.31874e-05;-0.000106232;
0.0005228;5.31874e-05;-0.000106232;
0.0005328;5.31874e-05;-0.000106232;
0.0005428;5.31874e-05;-0.000106232;
0.0005528;5.31874e-05;-0.000106232;
0.0005628;5.31874e-05;-0.000106232;
0.0005728;5.31874e-05;-0.000106232;
0.0005828;5.31874e-05;-0.000106232;
0.0005928;5.31874e-05;-0.000106232;
0.0006028;5.31874e-05;-0.000106232;
0.0006128;5.31874e-05;-0.000106232;
0.0006228;5.31874e-05;-0.000106232;
0.0006328;5.31874e-05;-0.000106232;
0.0006428;5.31874e-05;-0.000106232;
0.0006528;5.31874e-05;-0.000106232;
0.0006628;5.31874e-05;-0.000106232;
0.0006728;5.31874e-05;-0.000106232;
0.0006828;5.31874e-05;-0.000106232;
0.0006928;5.31874e-05;-0.000106232;
0.0007028;5.31874e-05;-0.000106232;
0.0007128;5.31874e-05;-0.000106232;
0.0007228;5.31874e-05;-0.000106232;
0.0007328;5.31874e-05;-0.000106232;
0.0007428;5.31874e-05;-0.000106232;
0.0007528;5.31874e-05;-0.000106232;
0.0007628;5.31874e-05;-0.000106232;
0.0007728;5.31874e-05;-0.000106232;
0.0007828;5.31874e-05;-0.000106232;
0.0007928;5.31874e-05;-0.000106232;
0.0008028;5.31874e-05;-0.000106232;
0.0008128;5.31874e-05;-0.000106232;
0.0008228;5.31874e-05;-0.000106232;
0.0008328;5.31874e-05;-0.000106232;
0.0008428;5.31874e-05;-0.000106232;
0.0008528;5.31874e-05;-0.000106232;
0.0008628;5.31874e-05;-0.000106232;
0.0008728;5.31874e-05;-0.000106232;
0.0008828;5.31874e-05;-0.000106232;
0.0008928;5.31874e-05;-0.000106232;
0.0009028;5.31874e-05;-0.000106232;
0.0009128;5.31874e-05;-0.000106232;
0.0009228;5.31874e-05;-0.000106232;
0.0009328;5.31874e-05;-0.000106232;
0.0009428;5.31874e-05;-0.000106232;
0.0009528;5.31874e-05;-0.000106232;
0.0009628;5.31874e-05;-0.000106232;
0.0009728;5.31874e-05;-0.000106232;
0.0009828;5.31874e-05;-0.000106232;
0.0009928;5.31874e-05;-0.000106232;
0.0010028;5.31874e-05;-0.000106232;
0.0010128;5.31874e-05;-0.000106232;
0.0010228;5.31874e-05;-0.000106232;
0.0010328;5.31874e-05;-0.000106232;
0.0010428;5.31874e-05;-0.000106232;
0.0010528;5.31874e-05;-0.000106232;
0.0010628;5.31874e-05;-0.000106232;
0.0010728;5.31874e-05;-0.000106232;
0.0010828;5.31874e-05;-0.000106232;
0.0010928;5.31874e-05;-0.000106232;
0.0011028;5.31874e-05;-0.000106232;
0.0011128;5.31874e-05;-0.000106232;
0.0011228;5.31874e-05;-0.000106232;
0.0011328;5.31874e-05;-0.000106232;
0.0011428;5.31874e-05;-0.000106232;
0.0011528;5.31874e-05;-0.000106232;
0.0011628;5.31874e-05;-0.000106232;
0.0011728;5.31874e-05;-0.000106232;
0.0011828;5.31874e-05;-0.000106232;
0.0011928;5.31874e-05;-0.000106232;
0.0012028;5.31874e-05;-0.000106232;
0.0012128;5.31874e-05;-0.000106232;
0.0012228;5.31874e-05;-0.000106232;
0.0012328;5.31874e-05;-0.000106232;
0.0012428;5.31874e-05;-0.000106232;
0.0012528;5.31874e-05;-0.000106232;
0.0012628;5.31874e-05;-0.000106232;
0.0012728;5.31874e-05;-0.000106232;
0.0012828;5.31874e-05;-0.000106232;
0.0012928;5.31874e-05;-0.000106232;
0.0013028;5.31874e-05;-0.000106232;
0.0013128;5.31874e-05;-0.000106232;
0.0013228;5.31874e-05;-0.000106232;
0.0013328;5.31874e-05;-0.000106232;
0.0013428;5.31874e-05;-0.000106232;
0.0013528;5.31874e-05;-0.000106232;
0.0013628;5.31874e-05;-0.000106232;
0.0013728;5.31874e-05;-0.000106232;
0.0013828;5.31874e-05;-0.000106232;
0.0013928;5.31874e-05;-0.000106232;
0.0014028;5.31874e-05;-0.000106232;
0.0014128;5.31874e-05;-0.000106232;
0.0014228;5.31874e-05;-0.000106232;
0.0014328;5.31874e-05;-0.000106232;
0.0014428;5.31874e-05;-0.000106232;
0.0014528;5.31874e-05;-0.000106232;
0.0014628;5.31874e-05;-0.000106232;
0.0014728;5.31874e-05;-0.000106232;
0.0014828;5.31874e-05;-0.000106232;
0.0014928;5.31874e-05;-0.000106232;
0.0015028;5.31874e-05;-0.000106232;
0.0015128;5.31874e-05;-0.000106232;
0.0015228;5.31874e-05;-0.000106232;
0.0015328;5.31874e-05;-0.000106232;
0.0015428;5.31874e-05;-0.000106232;
0.0015528;5.31874e-05;-0.000106232;
0.0015628;5.31874e-05;-0.000106232;
0.0015728;5.31874e-05;-0.000106232;
0.0015828;5.31874e-05;-0.000106232;
0.0015928;5.31874e-05;-0.000106232;
0.0016028;5.31874e-05;-0.000106232;
0.0016128;5.31874e-05;-0.000106232;
0.0016228;5.31874e-05;-0.000106232;
0.0016328;5.31874e-05;-0.000106232;
0.0016428;5.31874e-05;-0.000106232;
0.0016528;5.31874e-05;-0.000106232;
0.0016628;5.31874e-05;-0.000106232;
0.0016728;5.31874e-05;-0.000106232;
0.0016828;5.31874e-05;-0.000106232;
0.0016928;5.31874e-05;-0.000106232;
0.0017028;5.31874e-05;-0.000106232;
0.0017128;5.31874e-05;-0.000106232;
0.0017228;5.31874e-05;-0.000106232;
0.0017328;5.31874e-05;-0.000106232;
0.0017428;5.31874e-05;-0.000106232;
0.0017528;5.31874e-05;-0.000106232;
0.0017628;5.31874e-05;-0.000106232;
0.0017728;5.31874e-05;-0.000106232;
0.0017828;5.31874e-05;-0.000106232;
0.0017928;5.31874e-05;-0.000106232;
0.0018028;5.31874e-05;-0.000106232;
0.0018128;5.31874e-05;-0.000106232;
0.0018228;5.31874e-05;-0.000106232;
0.0018328;5.31874e-05;-0.000106232;
0.0018428;5.31874e-05;-0.000106232;
0.0018528;5.31874e-05;-0.000106232;
0.0018628;5.31874e-05;-0.000106232;
0.0018728;5.31874e-05;-0.000106232;
0.0018828;5.31874e-05;-0.000106232;
0.0018928;5.31874e-05;-0.000106232;
0.0019028;5.31874e-05;-0.000106232;
0.0019128;5.31874e-05;-0.000106232;
0.0019228;5.31874e-05;-0.000106233;
0.0019328;5.31874e-05;-0.000106232;
0.0019428;5.31874e-05;-0.000106233;
0.0019528;5.31874e-05;-0.000106232;
0.0019628;5.31874e-05;-0.000106233;
0.0019728;5.31874e-05;-0.000106232;
0.0019828;5.31874e-05;-0.000106233;
0.0019928;5.31874e-05;-0.000106232;
0.0020028;5.31874e-05;-0.000106233;
0.0020128;5.31874e-05;-0.000106232;
0.0020228;5.31874e-05;-0.000106233;
0.0020328;5.31874e-05;-0.000106232;
0.0020428;5.31874e-05;-0.000106233;
0.0020528;5.31874e-05;-0.000106232;
0.0020628;5.31874e-05;-0.000106233;
0.0020728;5.31874e-05;-0.000106232;
0.0020828;5.31874e-05;-0.000106233;
0.0020928;5.31874e-05;-0.000106232;
0.0021028;5.31874e-05;-0.000106233;
0.0021128;5.31874e-05;-0.000106232;
0.0021228;5.31874e-05;-0.000106233;
0.0021328;5.31874e-05;-0.000106232;
0.0021428;5.31874e-05;-0.000106233;
0.0021528;5.31874e-05;-0.000106232;
0.0021628;5.31874e-05;-0.000106233;
0.0021728;5.31874e-05;-0.000106232;
0.0021828;5.31874e-05;-0.000106233;
0.0021928;5.31874e-05;-0.000106231;
0.0022028;5.31874e-05;-0.000106233;
0.0022128;5.31874e-05;-0.000106231;
0.0022228;5.31874e-05;-0.000106233;
0.0022328;5.31874e-05;-0.000106231;
0.0022428;5.31874e-05;-0.000106234;
0.0022528;5.31874e-05;-0.000106231;
0.0022628;5.31874e-05;-0.000106234;
0.0022728;5.31874e-05;-0.000106231;
0.0022828;5.31874e-05;-0.000106234;
0.0022928;5.31874e-05;-0.000106231;
0.0023028;5.31874e-05;-0.000106234;
0.0023128;5.31874e-05;-0.00010623;
0.0023228;5.31874e-05;-0.000106234;
0.0023328;5.31874e-05;-0.00010623;
0.0023428;5.31874e-05;-0.000106234;
0.0023528;5.31874e-05;-0.00010623;
0.0023628;5.31874e-05;-0.000106235;
0.0023728;5.31874e-05;-0.00010623;
0.0023828;5.31874e-05;-0.000106235;
0.0023928;5.31874e-05;-0.000106229;
0.0024028;5.31874e-05;-0.000106235;
0.0024128;5.31875e-05;-0.000106229;
0.0024228;5.31874e-05;-0.000106236;
0.0024328;5.31875e-05;-0.000106229;
0.0024428;5.31873e-05;-0.000106236;
0.0024528;5.31875e-05;-0.000106228;
0.0024628;5.31873e-05;-0.000106237;
0.0024728;5.31875e-05;-0.000106228;
0.0024828;5.31873e-05;-0.000106237;
0.0024928;5.31875e-05;-0.000106227;
0.0025028;5.31873e-05;-0.000106238;
0.0025128;5.31875e-05;-0.000106227;
0.0025228;5.31873e-05;-0.000106238;
0.0025328;5.31875e-05;-0.000106226;
0.0025428;5.31873e-05;-0.000106239;
0.0025528;5.31875e-05;-0.000106225;
0.0025628;5.31873e-05;-0.00010624;
0.0025728;5.31875e-05;-0.000106224;
0.0025828;5.31873e-05;-0.000106241;
0.0025928;5.31875e-05;-0.000106223;
0.0026028;5.31873e-05;-0.000106242;
0.0026128;5.31876e-05;-0.000106222;
0.0026228;5.31872e-05;-0.000106243;
0.0026328;5.31876e-05;-0.000106221;
0.0026428;5.31872e-05;-0.000106244;
0.0026528;5.31876e-05;-0.000106219;
0.0026628;5.31872e-05;-0.000106246;
0.0026728;5.31876e-05;-0.000106218;
0.0026828;5.31872e-05;-0.000106248;
0.0026928;5.31877e-05;-0.000106216;
0.0027028;5.31871e-05;-0.000106249;
0.0027128;5.31877e-05;-0.000106214;
0.0027228;5.31871e-05;-0.000106252;
0.0027328;5.31877e-05;-0.000106212;
0.0027428;5.31871e-05;-0.000106254;
0.0027528;5.31878e-05;-0.000106209;
0.0027628;5.3187e-05;-0.000106257;
0.0027728;5.31878e-05;-0.000106207;
0.0027828;5.3187e-05;-0.000106259;
0.0027928;5.31878e-05;-0.000106204;
0.0028028;5.31869e-05;-0.000106263;
0.0028128;5.31879e-05;-0.0001062;
0.0028228;5.31869e-05;-0.000106267;
0.0028328;5.3188e-05;-0.000106196;
0.0028428;5.31868e-05;-0.000106271;
0.0028528;5.3188e-05;-0.000106192;
0.0028628;5.31867e-05;-0.000106275;
0.0028728;5.31881e-05;-0.000106187;
0.0028828;5.31867e-05;-0.000106281;
0.0028928;5.31882e-05;-0.000106181;
0.0029028;5.31866e-05;-0.000106286;
0.0029128;5.31883e-05;-0.000106175;
0.0029228;5.31865e-05;-0.000106293;
0.0029328;5.31884e-05;-0.000106168;
0.0029428;5.31864e-05;-0.0001063;
0.0029528;5.31885e-05;-0.00010616;
0.0029628;5.31862e-05;-0.000106309;
0.0029728;5.31886e-05;-0.000106151;
0.0029828;5.31861e-05;-0.000106318;
0.0029928;5.31888e-05;-0.000106142;
0.0030028;5.31859e-05;-0.000106328;
0.0030128;5.3189e-05;-0.000106131;
0.0030228;5.31858e-05;-0.00010634;
0.0030328;5.31891e-05;-0.000106118;
0.0030428;5.31856e-05;-0.000106353;
0.0030528;5.31894e-05;-0.000106104;
0.0030628;5.31853e-05;-0.000106368;
0.0030728;5.31896e-05;-0.000106089;
0.0030828;5.31851e-05;-0.000106384;
0.0030928;5.31899e-05;-0.000106071;
0.0031028;5.31848e-05;-0.000106403;
0.0031128;5.31902e-05;-0.000106052;
0.0031228;5.31845e-05;-0.000106424;
0.0031328;5.31905e-05;-0.00010603;
0.0031428;5.31841e-05;-0.000106447;
0.0031528;5.31909e-05;-0.000106005;
0.0031628;5.31837e-05;-0.000106473;
0.0031728;5.31913e-05;-0.000105977;
0.0031828;5.31833e-05;-0.000106502;
0.0031928;5.31918e-05;-0.000105946;
0.0032028;5.31828e-05;-0.000106535;
0.0032128;5.31923e-05;-0.000105911;
0.0032228;5.31822e-05;-0.000106572;
0.0032328;5.31929e-05;-0.000105872;
0.0032428;5.31816e-05;-0.000106614;
0.0032528;5.31936e-05;-0.000105829;
0.0032628;5.31809e-05;-0.00010666;
0.0032728;5.31943e-05;-0.000105779;
0.0032828;5.31801e-05;-0.000106712;
0.0032928;5.31952e-05;-0.000105724;
0.0033028;5.31792e-05;-0.00010677;
0.0033128;5.31961e-05;-0.000105662;
0.0033228;5.31782e-05;-0.000106836;
0.0033328;5.31972e-05;-0.000105593;
0.0033428;5.31771e-05;-0.000106909;
0.0033528;5.31984e-05;-0.000105515;
0.0033628;5.31758e-05;-0.000106992;
0.0033728;5.31997e-05;-0.000105428;
0.0033828;5.31744e-05;-0.000107084;
0.0033928;5.32012e-05;-0.00010533;
0.0034028;5.31728e-05;-0.000107188;
0.0034128;5.32029e-05;-0.00010522;
0.0034228;5.3171e-05;-0.000107304;
0.0034328;5.32047e-05;-0.000105097;
0.0034428;5.3169e-05;-0.000107435;
0.0034528;5.32068e-05;-0.000104959;
0.0034628;5.31668e-05;-0.000107581;
0.0034728;5.32092e-05;-0.000104804;
0.0034828;5.31643e-05;-0.000107745;
0.0034928;5.32119e-05;-0.00010463;
0.0035028;5.31615e-05;-0.000107929;
0.0035128;5.32148e-05;-0.000104435;
0.0035228;5.31583e-05;-0.000108136;
0.0035328;5.32182e-05;-0.000104216;
0.0035428;5.31548e-05;-0.000108367;
0.0035528;5.32219e-05;-0.000103971;
0.0035628;5.31508e-05;-0.000108627;
0.0035728;5.32261e-05;-0.000103696;
0.0035828;5.31464e-05;-0.000108919;
0.0035928;5.32308e-05;-0.000103387;
0.0036028;5.31414e-05;-0.000109246;
0.0036128;5.32361e-05;-0.000103041;
0.0036228;5.31358e-05;-0.000109612;
0.0036328;5.32421e-05;-0.000102653;
0.0036428;5.31295e-05;-0.000110024;
0.0036528;5.32487e-05;-0.000102217;
0.0036628;5.31225e-05;-0.000110485;
0.0036728;5.32562e-05;-0.000101728;
0.0036828;5.31146e-05;-0.000111003;
0.0036928;5.32646e-05;-0.00010118;
0.0037028;5.31057e-05;-0.000111583;
0.0037128;5.32739e-05;-0.000100565;
0.0037228;5.30957e-05;-0.000112235;
0.0037328;5.32845e-05;-9.98754e-05;
0.0037428;5.30846e-05;-0.000112965;
0.0037528;5.32963e-05;-9.91017e-05;
0.0037628;5.30721e-05;-0.000113784;
0.0037728;5.33095e-05;-9.82338e-05;
0.0037828;5.3058e-05;-0.000114704;
0.0037928;5.33244e-05;-9.72604e-05;
0.0038028;5.30423e-05;-0.000115735;
0.0038128;5.33411e-05;-9.61684e-05;
0.0038228;5.30246e-05;-0.000116891;
0.0038328;5.33598e-05;-9.49436e-05;
0.0038428;5.30048e-05;-0.000118188;
0.00385272;5.33809e-05;-9.35635e-05;
0.00386251;5.29823e-05;-0.000119666;
0.00387213;5.34052e-05;-9.1972e-05;
0.00388149;5.29559e-05;-0.000121395;
0.00389051;5.34342e-05;-9.00735e-05;
0.00389912;5.29236e-05;-0.000123506;
0.00390721;5.34706e-05;-8.76878e-05;
0.0039147;5.28816e-05;-0.000126256;
0.00392069;5.3524e-05;-8.41927e-05;
0.00392533;5.28065e-05;-0.000131176;
0.00392815;5.36546e-05;-7.56381e-05;
0.0039296;5.24892e-05;-0.000151955;
0.00393018;5.52431e-05;2.83839e-05;
0.0039304;6.76191e-05;0.000838817;
0.0039305;8.48373e-05;0.00196637;
0.00393058;0.000107074;0.00342221;
0.00393065;0.0001421;0.00571552;
0.00393073;0.00020684;0.00995458;
0.0039308;0.000310425;0.0167357;
0.00393087;0.000492538;0.0286532;
0.00393095;0.000793362;0.0483342;
0.003931;0.00113803;0.0708761;
0.00393105;0.00159678;0.100861;
0.0039311;0.00224719;0.143347;
0.00393116;0.0032794;0.210782;
0.00393122;0.00505543;0.326954;
0.00393128;0.00799321;0.520085;
0.00393133;0.0109784;0.718056;
0.00393137;0.014345;0.943239;
0.00393138;0.0156824;1.03028;
0.00393139;0.0167053;1.09008;
0.0039314;0.0177001;1.1389;
0.0039314;0.0188158;1.18221;
0.00393141;0.0200951;1.22041;
0.00393141;0.0217859;1.25906;
0.00393142;0.0243;1.30394;
0.00393143;0.0273488;1.35437;
0.00393143;0.0283828;1.37479;
0.00393143;0.0290636;1.39304;
0.00393143;0.0296195;1.42012;
0.00393144;0.0297292;1.44474;
0.00393144;0.0293897;1.48596;
0.00393145;0.0286266;1.53137;
0.00393145;0.0277036;1.57661;
0.00393146;0.0265689;1.62803;
0.00393146;0.024755;1.70675;
0.00393148;0.0223936;1.80792;
0.00393149;0.0193005;1.94417;
0.00393151;0.0157189;2.11318;
0.00393153;0.0120456;2.3052;
0.00393155;0.00858568;2.51213;
0.00393157;0.00546718;2.73632;
0.0039316;0.00266634;3.00143;
0.00393162;0.000587548;3.29964;
0.00393166;-0.000657197;3.62474;
0.00393168;-0.00111064;3.86818;
0.0039317;-0.00132277;4.0877;
0.00393173;-0.00146898;4.35831;
0.00393176;-0.00156998;4.6078;
0.00393179;-0.0017164;4.91715;
0.00393182;-0.00191783;5.24491;
0.00393187;-0.00227232;5.71381;
0.00393194;-0.00286973;6.42513;
0.00393202;-0.00357227;7.25473;
0.00393211;-0.00434879;8.19104;
0.00393226;-0.00552758;9.61474;
0.00393233;-0.00671125;10.3145;
0.00393235;-0.0123426;10.3675;
0.00393237;-0.0156757;10.3791;
0.00393238;-0.0171563;10.3849;
0.00393239;-0.0181909;10.3901;
0.0039324;-0.0186093;10.394;
0.00393242;-0.0184061;10.3995;
0.00393243;-0.0172674;10.4044;
0.00393246;-0.0151368;10.4096;
0.00393248;-0.013146;10.4135;
0.00393249;-0.0116669;10.4164;
0.00393251;-0.0107348;10.4185;
0.00393252;-0.0100776;10.4203;
0.00393253;-0.00961508;10.422;
0.00393255;-0.00929132;10.4236;
0.00393256;-0.00912726;10.4251;
0.00393258;-0.00907238;10.4268;
0.00393259;-0.00912996;10.4284;
0.00393261;-0.00929285;10.4302;
0.00393264;-0.00953013;10.4321;
0.00393267;-0.0098428;10.4343;
0.0039327;-0.0101217;10.4363;
0.00393273;-0.0104287;10.4386;
0.00393278;-0.0107605;10.4413;
0.00393286;-0.0112525;10.4448;
0.00393295;-0.0118077;10.4481;
0.00393305;-0.0124939;10.4514;
0.00393326;-0.0138639;10.4564;
0.00393347;-0.0151986;10.4601;
0.00393383;-0.0175562;10.4646;
0.00393421;-0.0200021;10.4678;
0.00393496;-0.0248971;10.4717;
0.00393575;-0.0300694;10.4739;
0.00393713;-0.039038;10.4757;
0.00393859;-0.048544;10.4763;
0.00394076;-0.0627104;10.4766;
0.00394332;-0.079372;10.4767;
0.00394787;-0.109025;10.4767;
0.00395499;-0.155465;10.4767;
0.00396499;-0.220625;10.4767;
0.00397499;-0.285775;10.4767;
0.00398499;-0.350922;10.4767;
0.00399499;-0.416059;10.4767;
0.00400499;-0.481192;10.4767;
0.00401499;-0.546317;10.4767;
0.00402499;-0.611437;10.4767;
0.00403499;-0.676548;10.4767;
0.00404499;-0.741655;10.4767;
0.00405499;-0.806754;10.4767;
0.00406499;-0.871847;10.4767;
0.00407499;-0.936933;10.4767;
0.00408499;-1.00201;10.4767;
0.00409499;-1.06709;10.4767;
0.00410499;-1.13215;10.4767;
0.00411499;-1.19721;10.4767;
0.00412499;-1.26227;10.4767;
0.00413499;-1.32731;10.4767;
0.00414499;-1.39235;10.4767;
0.00415499;-1.45739;10.4767;
0.00416499;-1.52242;10.4767;
0.00417499;-1.58744;10.4767;
0.00418499;-1.65245;10.4767;
0.00419499;-1.71746;10.4767;
0.00420499;-1.78246;10.4767;
0.00421499;-1.84745;10.4767;
0.00422499;-1.91244;10.4767;
0.00423499;-1.97742;10.4767;
0.00424499;-2.0424;10.4767;
0.00425499;-2.10737;10.4767;
0.00426499;-2.17233;10.4767;
0.00427499;-2.23729;10.4767;
0.00428499;-2.30224;10.4767;
0.00429499;-2.36718;10.4767;
0.00430499;-2.43211;10.4767;
0.00431499;-2.49704;10.4767;
0.00432499;-2.56197;10.4767;
